Country,Films,IMDb_Score,Genre
Thailand,23,5.813043478260869,SCI-FI
Thailand,30,6.63,SHORT
Thailand,20,6.970000000000001,SPORT
Thailand,0,0.0,TALK-SHOW
Thailand,94,5.770212765957447,THRILLER
Thailand,14,6.992857142857143,WAR
Thailand,3,5.933333333333334,WESTERN
Turkey,49,5.977551020408163,ACTION
Turkey,0,0.0,ADULT
Turkey,25,6.127999999999999,ADVENTURE
Turkey,7,7.0,ANIMATION
Turkey,41,6.848780487804878,BIOGRAPHY
Turkey,124,5.995967741935484,COMEDY
Turkey,56,6.3500000000000005,CRIME
Turkey,125,6.944,DOCUMENTARY
Turkey,190,6.236315789473685,DRAMA
Turkey,21,6.180952380952381,FAMILY
Turkey,23,5.595652173913043,FANTASY
Turkey,0,0.0,FILM-NOIR
Turkey,0,0.0,GAME-SHOW
Turkey,18,6.988888888888889,HISTORY
Turkey,32,5.2625,HORROR
Turkey,25,6.52,MUSIC
Turkey,4,6.425,MUSICAL
Turkey,35,5.8428571428571425,MYSTERY
Turkey,3,7.2,NEWS
Turkey,1,6.9,REALITY-TV
Turkey,61,6.026229508196722,ROMANCE
Turkey,23,5.813043478260869,SCI-FI
Turkey,30,6.63,SHORT
Turkey,20,6.970000000000001,SPORT
Turkey,0,0.0,TALK-SHOW
Turkey,92,5.739130434782608,THRILLER
Turkey,14,6.992857142857143,WAR
Turkey,3,5.933333333333334,WESTERN
United Kingdom,50,5.952000000000001,ACTION
United Kingdom,0,0.0,ADULT
United Kingdom,26,6.161538461538461,ADVENTURE
United Kingdom,7,7.0,ANIMATION
United Kingdom,40,6.8549999999999995,BIOGRAPHY
United Kingdom,125,5.9872,COMEDY
United Kingdom,57,6.3052631578947365,CRIME
United Kingdom,125,6.944,DOCUMENTARY
United Kingdom,190,6.241578947368422,DRAMA
United Kingdom,22,6.145454545454545,FAMILY
United Kingdom,24,5.654166666666666,FANTASY
United Kingdom,0,0.0,FILM-NOIR
United Kingdom,0,0.0,GAME-SHOW
United Kingdom,19,6.989473684210527,HISTORY
United Kingdom,34,5.326470588235294,HORROR
United Kingdom,25,6.52,MUSIC
United Kingdom,4,6.425,MUSICAL
United Kingdom,35,5.8428571428571425,MYSTERY
United Kingdom,3,7.2,NEWS
United Kingdom,1,6.9,REALITY-TV
United Kingdom,61,6.037704918032787,ROMANCE
United Kingdom,23,5.813043478260869,SCI-FI
United Kingdom,30,6.63,SHORT
United Kingdom,20,6.970000000000001,SPORT
United Kingdom,0,0.0,TALK-SHOW
United Kingdom,93,5.718279569892473,THRILLER
United Kingdom,15,6.993333333333334,WAR
United Kingdom,3,5.933333333333334,WESTERN
United States,50,5.952000000000001,ACTION
United States,0,0.0,ADULT
United States,26,6.161538461538461,ADVENTURE
United States,7,7.0,ANIMATION
United States,41,6.848780487804878,BIOGRAPHY
United States,123,5.985365853658537,COMEDY
United States,56,6.308928571428572,CRIME
United States,125,6.944,DOCUMENTARY
United States,191,6.240314136125655,DRAMA
United States,21,6.180952380952381,FAMILY
United States,24,5.654166666666666,FANTASY
United States,0,0.0,FILM-NOIR
United States,0,0.0,GAME-SHOW
United States,19,6.989473684210527,HISTORY
United States,32,5.2625,HORROR
United States,25,6.52,MUSIC
United States,4,6.425,MUSICAL
United States,35,5.8428571428571425,MYSTERY
United States,3,7.2,NEWS
United States,1,6.9,REALITY-TV
United States,61,6.026229508196722,ROMANCE
United States,23,5.813043478260869,SCI-FI
United States,30,6.63,SHORT
United States,20,6.970000000000001,SPORT
United States,0,0.0,TALK-SHOW
United States,92,5.714130434782609,THRILLER
United States,15,6.993333333333334,WAR
United States,4,5.75,WESTERN
