Country,Films,IMDb_Score,Genre
Slovakia,50,7.018,FAMILY
Slovakia,41,7.13170731707317,FANTASY
Slovakia,0,0.0,FILM-NOIR
Slovakia,4,5.6,GAME-SHOW
Slovakia,8,7.875,HISTORY
Slovakia,24,6.629166666666666,HORROR
Slovakia,14,6.821428571428571,MUSIC
Slovakia,8,7.3625,MUSICAL
Slovakia,29,7.227586206896552,MYSTERY
Slovakia,1,8.3,NEWS
Slovakia,22,6.540909090909091,REALITY-TV
Slovakia,21,6.947619047619048,ROMANCE
Slovakia,33,6.706060606060606,SCI-FI
Slovakia,15,6.8,SHORT
Slovakia,9,7.422222222222222,SPORT
Slovakia,10,6.75,TALK-SHOW
Slovakia,39,7.1230769230769235,THRILLER
Slovakia,2,7.5,WAR
Slovakia,4,7.275,WESTERN
South Africa,40,7.055,ACTION
South Africa,0,0.0,ADULT
South Africa,49,6.963265306122449,ADVENTURE
South Africa,65,6.912307692307692,ANIMATION
South Africa,8,8.0125,BIOGRAPHY
South Africa,113,7.105309734513274,COMEDY
South Africa,44,7.584090909090909,CRIME
South Africa,63,7.382539682539682,DOCUMENTARY
South Africa,113,7.370796460176991,DRAMA
South Africa,50,7.018,FAMILY
South Africa,40,7.084999999999999,FANTASY
South Africa,0,0.0,FILM-NOIR
South Africa,4,5.6,GAME-SHOW
South Africa,8,7.875,HISTORY
South Africa,24,6.629166666666666,HORROR
South Africa,14,6.821428571428571,MUSIC
South Africa,8,7.3625,MUSICAL
South Africa,28,7.164285714285714,MYSTERY
South Africa,1,8.3,NEWS
South Africa,22,6.540909090909091,REALITY-TV
South Africa,21,6.947619047619048,ROMANCE
South Africa,33,6.706060606060606,SCI-FI
South Africa,15,6.8,SHORT
South Africa,9,7.422222222222222,SPORT
South Africa,10,6.75,TALK-SHOW
South Africa,38,7.0736842105263165,THRILLER
South Africa,2,7.5,WAR
South Africa,4,7.275,WESTERN
South Korea,38,7.03421052631579,ACTION
South Korea,0,0.0,ADULT
South Korea,45,7.031111111111111,ADVENTURE
South Korea,62,6.967741935483871,ANIMATION
South Korea,8,8.0125,BIOGRAPHY
South Korea,108,7.145370370370371,COMEDY
South Korea,43,7.616279069767442,CRIME
South Korea,63,7.382539682539682,DOCUMENTARY
South Korea,110,7.356363636363636,DRAMA
South Korea,49,7.081632653061225,FAMILY
South Korea,40,7.0725,FANTASY
South Korea,0,0.0,FILM-NOIR
South Korea,4,5.6,GAME-SHOW
South Korea,8,7.875,HISTORY
South Korea,22,6.640909090909091,HORROR
South Korea,10,7.07,MUSIC
South Korea,6,7.45,MUSICAL
South Korea,29,7.1482758620689655,MYSTERY
South Korea,1,8.3,NEWS
South Korea,22,6.540909090909091,REALITY-TV
South Korea,17,6.888235294117647,ROMANCE
South Korea,31,6.706451612903226,SCI-FI
South Korea,13,7.0307692307692315,SHORT
South Korea,9,7.422222222222222,SPORT
South Korea,10,6.75,TALK-SHOW
South Korea,37,7.037837837837837,THRILLER
South Korea,2,7.5,WAR
South Korea,4,7.275,WESTERN
Spain,42,7.076190476190476,ACTION
Spain,0,0.0,ADULT
Spain,46,7.041304347826086,ADVENTURE
Spain,65,6.990769230769231,ANIMATION
Spain,8,8.0125,BIOGRAPHY
Spain,110,7.143636363636364,COMEDY
Spain,46,7.630434782608695,CRIME
Spain,63,7.382539682539682,DOCUMENTARY
Spain,114,7.399122807017544,DRAMA
Spain,49,7.081632653061225,FAMILY
Spain,42,7.121428571428572,FANTASY
Spain,0,0.0,FILM-NOIR
Spain,4,5.6,GAME-SHOW
Spain,8,7.875,HISTORY
Spain,23,6.717391304347826,HORROR
Spain,12,7.075,MUSIC
Spain,8,7.3625,MUSICAL
Spain,30,7.21,MYSTERY
Spain,1,8.3,NEWS
Spain,22,6.540909090909091,REALITY-TV
Spain,19,6.984210526315789,ROMANCE
Spain,33,6.706060606060606,SCI-FI
Spain,13,7.0307692307692315,SHORT
Spain,9,7.422222222222222,SPORT
Spain,10,6.75,TALK-SHOW
Spain,40,7.152500000000001,THRILLER
Spain,2,7.5,WAR
Spain,4,7.275,WESTERN
Sweden,41,7.046341463414634,ACTION
Sweden,0,0.0,ADULT
Sweden,48,6.96875,ADVENTURE
Sweden,67,6.940298507462686,ANIMATION
Sweden,8,8.0125,BIOGRAPHY
Sweden,111,7.1243243243243235,COMEDY
Sweden,45,7.615555555555555,CRIME
Sweden,62,7.411290322580645,DOCUMENTARY
Sweden,113,7.391150442477876,DRAMA
Sweden,51,7.011764705882354,FAMILY
Sweden,42,7.121428571428572,FANTASY
Sweden,0,0.0,FILM-NOIR
Sweden,4,5.6,GAME-SHOW
Sweden,8,7.875,HISTORY
Sweden,24,6.629166666666666,HORROR
Sweden,14,6.821428571428571,MUSIC
Sweden,8,7.3625,MUSICAL
Sweden,30,7.21,MYSTERY
Sweden,1,8.3,NEWS
Sweden,22,6.540909090909091,REALITY-TV
Sweden,19,6.984210526315789,ROMANCE
Sweden,33,6.706060606060606,SCI-FI
Sweden,15,6.8,SHORT
Sweden,9,7.422222222222222,SPORT
Sweden,10,6.75,TALK-SHOW
Sweden,39,7.1230769230769235,THRILLER
Sweden,2,7.5,WAR
Sweden,4,7.275,WESTERN
Switzerland,40,7.0125,ACTION
Switzerland,0,0.0,ADULT
Switzerland,49,6.963265306122449,ADVENTURE
Switzerland,66,6.909090909090909,ANIMATION
Switzerland,8,8.0125,BIOGRAPHY
Switzerland,113,7.1070796460176995,COMEDY
Switzerland,44,7.584090909090909,CRIME
Switzerland,63,7.382539682539682,DOCUMENTARY
Switzerland,113,7.371681415929204,DRAMA
Switzerland,51,7.011764705882354,FAMILY
Switzerland,41,7.0756097560975615,FANTASY
Switzerland,0,0.0,FILM-NOIR
Switzerland,4,5.6,GAME-SHOW
Switzerland,8,7.875,HISTORY
Switzerland,22,6.640909090909091,HORROR
Switzerland,14,6.821428571428571,MUSIC
Switzerland,8,7.3625,MUSICAL
Switzerland,29,7.1482758620689655,MYSTERY
Switzerland,1,8.3,NEWS
Switzerland,22,6.540909090909091,REALITY-TV
Switzerland,20,6.970000000000001,ROMANCE
Switzerland,33,6.706060606060606,SCI-FI
Switzerland,15,6.8,SHORT
Switzerland,9,7.422222222222222,SPORT
Switzerland,10,6.75,TALK-SHOW
Switzerland,37,7.037837837837837,THRILLER
Switzerland,2,7.5,WAR
Switzerland,4,7.275,WESTERN
Thailand,40,7.055,ACTION
Thailand,0,0.0,ADULT
Thailand,49,6.963265306122449,ADVENTURE
Thailand,66,6.943939393939394,ANIMATION
Thailand,8,8.0125,BIOGRAPHY
Thailand,112,7.110714285714286,COMEDY
Thailand,45,7.615555555555555,CRIME
Thailand,63,7.382539682539682,DOCUMENTARY
Thailand,114,7.385087719298245,DRAMA
Thailand,50,7.018,FAMILY
Thailand,41,7.13170731707317,FANTASY
Thailand,0,0.0,FILM-NOIR
Thailand,4,5.6,GAME-SHOW
Thailand,8,7.875,HISTORY
Thailand,23,6.717391304347826,HORROR
Thailand,14,6.821428571428571,MUSIC
Thailand,8,7.3625,MUSICAL
Thailand,29,7.227586206896552,MYSTERY
Thailand,1,8.3,NEWS
Thailand,22,6.540909090909091,REALITY-TV
Thailand,20,6.970000000000001,ROMANCE
Thailand,33,6.706060606060606,SCI-FI
Thailand,15,6.8,SHORT
Thailand,9,7.422222222222222,SPORT
Thailand,10,6.75,TALK-SHOW
Thailand,39,7.1230769230769235,THRILLER
Thailand,2,7.5,WAR
Thailand,4,7.275,WESTERN
Turkey,41,7.046341463414634,ACTION
Turkey,0,0.0,ADULT
Turkey,49,6.963265306122449,ADVENTURE
Turkey,67,6.940298507462686,ANIMATION
Turkey,8,8.0125,BIOGRAPHY
Turkey,113,7.1070796460176995,COMEDY
Turkey,45,7.615555555555555,CRIME
Turkey,63,7.382539682539682,DOCUMENTARY
Turkey,112,7.382142857142857,DRAMA
Turkey,51,7.011764705882354,FAMILY
Turkey,42,7.121428571428572,FANTASY
Turkey,0,0.0,FILM-NOIR
Turkey,4,5.6,GAME-SHOW
Turkey,8,7.875,HISTORY
Turkey,22,6.7,HORROR
Turkey,14,6.821428571428571,MUSIC
Turkey,8,7.3625,MUSICAL
Turkey,29,7.213793103448276,MYSTERY
Turkey,1,8.3,NEWS
Turkey,22,6.540909090909091,REALITY-TV
Turkey,20,6.970000000000001,ROMANCE
Turkey,33,6.706060606060606,SCI-FI
Turkey,15,6.8,SHORT
Turkey,9,7.422222222222222,SPORT
Turkey,10,6.75,TALK-SHOW
Turkey,37,7.1,THRILLER
Turkey,2,7.5,WAR
Turkey,4,7.275,WESTERN
United Kingdom,41,7.046341463414634,ACTION
United Kingdom,0,0.0,ADULT
United Kingdom,48,6.96875,ADVENTURE
United Kingdom,66,6.909090909090909,ANIMATION
United Kingdom,8,8.0125,BIOGRAPHY
United Kingdom,113,7.126548672566371,COMEDY
United Kingdom,44,7.584090909090909,CRIME
United Kingdom,62,7.411290322580645,DOCUMENTARY
United Kingdom,113,7.382300884955753,DRAMA
United Kingdom,51,7.011764705882354,FAMILY
United Kingdom,41,7.0756097560975615,FANTASY
United Kingdom,0,0.0,FILM-NOIR
United Kingdom,4,5.6,GAME-SHOW
United Kingdom,8,7.875,HISTORY
United Kingdom,25,6.684,HORROR
United Kingdom,14,6.821428571428571,MUSIC
United Kingdom,8,7.3625,MUSICAL
United Kingdom,30,7.176666666666667,MYSTERY
United Kingdom,1,8.3,NEWS
United Kingdom,22,6.540909090909091,REALITY-TV
United Kingdom,20,6.959999999999999,ROMANCE
United Kingdom,34,6.7441176470588236,SCI-FI
United Kingdom,15,6.8,SHORT
United Kingdom,9,7.422222222222222,SPORT
United Kingdom,11,6.863636363636363,TALK-SHOW
United Kingdom,39,7.097435897435898,THRILLER
United Kingdom,2,7.5,WAR
United Kingdom,4,7.275,WESTERN
United States,42,7.076190476190476,ACTION
United States,0,0.0,ADULT
United States,48,6.96875,ADVENTURE
United States,67,6.940298507462686,ANIMATION
United States,8,8.0125,BIOGRAPHY
United States,113,7.126548672566371,COMEDY
United States,46,7.630434782608695,CRIME
United States,62,7.411290322580645,DOCUMENTARY
United States,114,7.398245614035088,DRAMA
United States,51,7.011764705882354,FAMILY
United States,42,7.121428571428572,FANTASY
United States,0,0.0,FILM-NOIR
United States,4,5.6,GAME-SHOW
United States,8,7.875,HISTORY
United States,25,6.684,HORROR
United States,14,6.821428571428571,MUSIC
United States,8,7.3625,MUSICAL
United States,31,7.235483870967743,MYSTERY
United States,1,8.3,NEWS
United States,22,6.540909090909091,REALITY-TV
United States,19,6.8999999999999995,ROMANCE
United States,34,6.7441176470588236,SCI-FI
United States,15,6.8,SHORT
United States,9,7.422222222222222,SPORT
United States,11,6.863636363636363,TALK-SHOW
United States,41,7.173170731707318,THRILLER
United States,2,7.5,WAR
United States,4,7.275,WESTERN
